random;st-2000-1-4-1-4-0;qpt-n;0.028101
random;st-2000-1-4-1-4-0;tspm-n;0.003584
random;st-2000-1-4-1-4-0;pgspm;10.072000
random;st-2000-1-4-1-4-0;pbespg;0.000000
random;st-2000-1-4-1-4-0;pbeszlk;0.000063
random;st-2000-1-4-1-4-0;zlk-8-n;0.034456
random;st-2000-1-4-1-4-0;zlk-1-n;0.000525
random;st-2000-1-4-1-4-0;spg-mc;0.001360
random;st-2000-1-4-1-4-0;pgzlk;0.020000
random;st-2000-1-4-1-4-0;spg-seq;0.000217
random;st-2000-1-4-1-4-0;zlk-n;0.000406
random;rn-1000-1000-1-2-11;pp;0.000679
random;rn-1000-1000-1-2-11;qpt;0.001557
random;rn-1000-1000-1-2-11;dp;0.000771
random;rn-1000-1000-1-2-11;rr;0.000760
random;rn-1000-1000-1-2-11;tspm;0.033844
random;rn-1000-1000-1-2-11;psi;0.011388
random;rn-1000-1000-1-2-11;spm;0.034442
random;rn-1000-1000-1-2-11;rrdp;0.000770
random;rn-1000-1000-1-2-11;zlk;0.000257
random;rn-1000-1000-1-2-11;ppp;0.000703
random;rn-1000-1000-1-2-11;psi-n;0.010542
random;rn-1000-1000-1-2-11;pgsi;1.756000
random;rn-1000-1000-1-2-11;parsi-mc8;1.601938
random;rn-1000-1000-1-2-11;psi-8-n;0.061242
random;rn-1000-1000-1-2-11;psi-1-n;0.011782
random;rn-1000-1000-1-2-11;parsi-seq;0.039840
random;rn-1000-1000-1-2-11;parsi-mc1;3.397619
random;rn-1000-1000-1-2-11;spm-n;0.030128
random;rn-1000-1000-1-2-11;qpt-n;0.001480
random;rn-1000-1000-1-2-11;tspm-n;0.031730
random;rn-1000-1000-1-2-11;pgspm;1.024000
random;rn-1000-1000-1-2-11;pbespg;0.790000
random;rn-1000-1000-1-2-11;pbeszlk;0.000822
random;rn-1000-1000-1-2-11;zlk-8-n;0.068899
random;rn-1000-1000-1-2-11;zlk-1-n;0.000248
random;rn-1000-1000-1-2-11;spg-mc;0.140487
random;rn-1000-1000-1-2-11;pgzlk;0.092000
random;rn-1000-1000-1-2-11;spg-seq;0.000282
random;rn-1000-1000-1-2-11;zlk-n;0.000186
modelchecking;Lift_(Correct)nlifts=2_liveness_1_1;pp;0.000321
